,cleaned_cs,changing topics,making a joke,quoting,borrowing,translations,giving a command,using a filler,exasperation,happiness,proper nouns,surprise,bert_ready
70,*MAR:pero@s:spa no@s:spa sé@s:spa si@s:spa es@s:spa que@s:spa tal@s:spa vez@s:spa el@s:spa cleaning group . _*MAR:[- spa] y he encontrado las luces . _*MAR:[- spa] tú utilizas esos papeles pa(ra) tus niñas pintar ? _*OSE:www .*MAR:why not ? _,1,0,0,1,0,0,0,0,0,0,0,pero no sé si es que tal vez el cleaning group y he encontrado las luces tú utilizas esos papeles para tus niñas pintar why not
71,*MAR:you know . _*MAR:uh@s:spa by the little +//. _*MAR:you know . _*MAR:pero@s:spa si@s:spa they are covered from +//. _*MAR:you know . _*OSE:www .,1,0,0,0,0,0,0,0,0,0,0,you know uh by the little you know pero si they are covered from you know
72,*MAR:[- spa] y se acaban así . _*MAR:they love to pai(nt) . _*MAR:but you know . _*MAR:a@s:spa Paul@s:eng&spa tiene@s:spa un@s:spa [/] un@s:spa mantelito@s:spa . _*OSE:www .*MAR:[- spa] xxx ahí porque me regaló mi hermano . _,1,0,0,0,0,0,0,0,0,1,0,y se acaban así they love to paint but you know a Paul tiene un un mantelito ahí porque me regaló mi hermano
73,*MAR:you don't use ? _*OSE:www .*MAR:but actually Jack@s:spa is not as messy . _*MAR:but Jack@s:spa doesn't . _*MAR:[- spa] pásalo pa(ra) acá . _*OSE:www .*MAR:xxx . _*OSE:www .,1,0,0,0,0,1,0,0,0,0,0,you don't use but actually Jack is not as messy but Jack doesn't pásalo para acá
74,"*OSE:www .*MAR:very girlie . _*OSE:www .*MAR:yes I have one of these without pink in it . _*MAR:Paula@s:spa is when it goes . _*OSE:www .*MAR:Paula@s:spa says this morning +""/. _*MAR:+"" mami@s:spa you got big feet . _",0,1,1,1,0,0,0,0,0,1,0,very girlie yes I have one of these without pink in it Paula is when it goes Paula says this morning mami you got big feet
75,*MAR:stainless steel ? _*OSE:www .*MAR:of the serving line ? _*OSE:www .*MAR:&eded no@s:eng&spa &ed lo@s:spa que@s:spa es@s:spa [/] lo@s:spa que@s:spa le@s:spa dije@s:spa a@s:spa Hannah@s:eng&spa . _*OSE:www .*MAR:&ed they are crunched with time . _,1,0,0,0,0,0,0,0,0,1,0,stainless steel of the serving line eded no ed lo que es lo que le dije a Hannah ed they are crunched with time
76,*OSE:www .*MAR:because +/. _*MAR:I want it in writing . _*OSE:www .*MAR:ah@s:eng&spa bueno@s:spa . _*OSE:www .*MAR:well . _,0,0,0,0,0,0,1,0,0,0,0,because I want it in writing ah bueno well
77,*OSE:www .*MAR:&=laughs . _*OSE:www .*MAR:while I'm not here . _*MAR:[- spa] esta camisita me gusta . _*MAR:[- spa] voy a ver si &vie [//] tienen otro color . _,1,0,0,0,0,0,0,0,1,0,0,while I'm not here esta camisita me gusta voy a ver si vie tienen otro color
78,*MAR:they think I'm a new customer . _*MAR:sí@s:spa pero@s:spa con@s:spa un@s:spa new customer . _*OSE:www .*MAR:eso@s:spa lo@s:spa tenía@s:spa que@s:spa hacer@s:spa yo@s:spa because is through my +... _*MAR:you know . _*OSE:www .,1,0,0,1,0,0,0,0,0,0,0,they think I'm a new customer sí pero con un new customer eso lo tenía que hacer yo because is through my you know
79,*OSE:www .*MAR:you know . _*MAR:eso@s:spa lo@s:spa tenía@s:spa que@s:spa hacer@s:spa yo@s:spa because is through my +... _*MAR:porque@s:spa Patrick@s:eng&spa me@s:spa dijo@s:spa que@s:spa él@s:spa no@s:spa sabía@s:spa que@s:spa tipo@s:spa ordering . _*MAR:y@s:spa Hannah@s:eng&spa también@s:spa . _,0,0,0,1,0,0,0,0,0,1,0,porque Patrick me dijo que él no sabía que tipo ordering y Hannah también
80,*MAR:but I don't like +//. _*MAR:and I probably can see it . _*MAR:I'll look at it . _*OSE:www .*MAR:[- spa] no era tan cara . _*OSE:www .*MAR:[- spa] era esa . _,1,0,0,0,0,0,0,0,0,0,0,but I don't like and I probably can see it I'll look at it no era tan cara era esa
81,*MAR:[- spa] no esa no es . _*OSE:www .*MAR:esa@s:spa misma@s:spa es@s:spa . _*MAR:[- spa] no tienen opción de blanco ? _*OSE:+< www .*MAR:they have a nice colour . _,1,0,0,0,0,0,0,0,1,0,0,no esa no es esa misma es no tienen opción de blanco they have a nice colour
82,*OSE:www .*MAR:[- spa] yo creo que era de veinte pesos . _*OSE:www .*MAR:[- spa] era esa . _*MAR:the pink . _*MAR:y@s:spa light blue forget it . _,1,0,0,1,0,1,0,0,0,0,0,yo creo que era de veinte pesos era esa the pink y light blue forget it
83,*OSE:www .*MAR:I don't think so . _*OSE:www .*MAR:[- spa] esa no está mal . _*MAR:no@s:spa está@s:spa la@s:spa navy . _,1,0,0,1,0,0,0,0,0,0,0,I don't think so esa no está mal no está la navy
84,*MAR:+< yeah . _*OSE:www . _*MAR:you must xxx . _*OSE:www .*MAR:o_k@s:eng&spa . _*OSE:www .*MAR:[- spa] qué es lo que quieres <que te &b> [/] que te haga ? _,1,0,0,0,0,0,0,0,0,0,0,yeah you must o k qué es lo que quieres que te b que te haga
85,*MAR:o_k@s:eng&spa . _*MAR:you are gonna see her . _*MAR:because you are gonna see her when you are staying there . _*MAR:o_k@s:eng&spa . _*OSE:www .*MAR:&=sneeze . _*OSE:www .*MAR:[- spa] no está bien . _,1,0,0,0,0,0,0,0,0,0,0,o k you are gonna see her because you are gonna see her when you are staying there o k no está bien
86,*MAR:&=laugh . _*OSE:www .*MAR:[- spa] no hay problema . _*MAR:con@s:spa hardware que@s:spa no@s:spa está@s:spa bien@s:spa hecho@s:spa . _*OSE:www .*MAR:no@s:spa dolores@s:spa de@s:spa cabeza@s:spa but still +//. _,1,0,0,1,0,0,0,0,0,0,0,no hay problema con hardware que no está bien hecho no dolores de cabeza but still
87,*OSE:www .*MAR:inconveniences . _*MAR:you know . _*MAR:[- spa] yo traje lonche . _*OSE:www .*MAR:[- spa] traje lonche . _,1,0,0,0,0,0,0,0,0,0,0,inconveniences you know yo traje lonche traje lonche
88,*MAR:[- spa] es un xxx +/. _*OSE:www .*MAR:xxx . _*OSE:www .*MAR:+< [- spa] sí . _*MAR:why [///] y@s:spa por@s:spa qué@s:spa no@s:spa quiere@s:spa coche@s:spa ? _,1,0,0,1,1,0,0,0,0,0,0,es un sí why y por qué no quiere coche
89,*MAR:why [///] y@s:spa por@s:spa qué@s:spa no@s:spa quiere@s:spa coche@s:spa ? _*MAR:+< [- spa] sí . _*MAR:[- spa] si ella carga ese niño todo el tiempo +/. _*OSE:www .*MAR:right right right right right . _,1,0,0,0,0,0,1,0,0,0,0,sí si ella carga ese niño todo el tiempo right right right right right
90,*MAR:yeah . _*OSE:www .*MAR:[- spa] yo también [///] me regalaron uno de esos . _*MAR:no@s:spa sí@s:spa exactl(y) +//. _*MAR:Charly@s:eng&spa [/] Charly@s:eng&spa was born in the summer +/. _*OSE:www .,1,0,0,0,0,0,1,0,0,1,0,yeah yo también me regalaron uno de esos no sí exactly Charly Charly was born in the summer
91,"*MAR:but I know people who do that . _*OSE:www .*MAR:+, so +... _*OSE:www .*MAR:sí@s:spa lo@s:spa bueno@s:spa que@s:spa se@s:spa puede@s:spa dar@s:spa es@s:spa un@s:spa gift certificate . _*OSE:www .*MAR:+< [- spa] que ella después compre lo que ella quiere . _",1,0,0,1,0,0,0,0,0,0,0,but I know people who do that so sí lo bueno que se puede dar es un gift certificate que ella después compre lo que ella quiere
92,*MAR:[- spa] y si quiere cargar ése . _*OSE:www .*MAR:+< [- spa] que ella después compre lo que ella quiere . _*OSE:www .*MAR:y@s:spa está@s:spa en@s:spa el@s:spa car seat . _*MAR:tú@s:spa no@s:spa vas@s:spa a@s:spa sacar@s:spa a@s:spa un@s:spa niño@s:spa dormido@s:spa del@s:spa car seat . _,0,0,0,1,0,0,0,0,0,0,0,y si quiere cargar ése que ella después compre lo que ella quiere y está en el car seat tú no vas a sacar a un niño dormido del car seat
93,"*MAR:when they are sleeping +... _*OSE:www .*MAR:+"" [- spa] no despierten al león . _*MAR:y@s:spa si@s:spa [///] y@s:spa no@s:spa tiene@s:spa que@s:spa ser@s:spa uno@s:spa de@s:spa los@s:spa estos@s:spa que@s:spa están@s:spa diseñados@s:spa because I used to +//. _*MAR:you can find the stroller . _*MAR:and you can stick the car seat without having the base thing . _",1,0,0,0,0,1,0,0,0,0,0,when they are sleeping no despierten al león y si y no tiene que ser uno de los estos que están diseñados because I used to you can find the stroller and you can stick the car seat without having the base thing
94,*MAR:so you had to xxx +/. _*OSE:www .*MAR:that didn't exist . _*OSE:www .*MAR:[- spa] no ni siquie(ra) +/. _*OSE:www .*MAR:que@s:spa +... _,1,0,0,0,0,0,0,0,0,0,0,so you had to that didn't exist no ni siquiera que
95,*MAR:[- spa] todo en esta vida pesa . _*OSE:www . _*MAR:+< [- spa] no ella no va a poder trabajar . _*OSE:www .*MAR:tú@s:spa te@s:spa imaginas@s:spa el@s:spa día que@s:spa tenga@s:spa que@s:spa <comprar@s:spa un@s:spa &dei> [//] encontrar@s:spa un@s:spa day care ? _,0,0,0,1,0,0,0,0,0,0,0,todo en esta vida pesa no ella no va a poder trabajar tú te imaginas el día que tenga que comprar un dei encontrar un day care
96,*MAR:+< [- spa] no ella no va a poder trabajar . _*OSE:www .*MAR:bueno@s:spa por@s:spa eso@s:spa se@s:spa quiere@s:spa mudar@s:spa pa(ra)@s:spa allá@s:spa arriba@s:spa en@s:spa el@s:spa ecofriendly department de [/] de Oregon@s:eng&spa or Seattle@s:eng&spa or wherever that is . _*OSE:www .*MAR:xxx to check Daniel@s:eng&spa ? _,1,0,0,1,0,0,0,0,0,1,0,no ella no va a poder trabajar bueno por eso se quiere mudar para allá arriba en el ecofriendly department de de Oregon or Seattle or wherever that is to check Daniel
97,*OSE:www .*MAR:it's [///] it doesn't come in on thursday ! _*MAR:what are you doing in +//. _*OSE:www .*MAR:ah@s:eng&spa they had no clue . _*OSE:www .*MAR:gotcha gotcha gotcha gotcha . _*OSE:www .,0,0,0,0,0,0,1,0,0,0,0,it's it doesn't come in on thursday what are you doing in ah they had no clue gotcha gotcha gotcha gotcha
98,*MAR:hang on . _*MAR:I have to go to my desk (be)cause I have his number . _*MAR:hang on . _*MAR:[- spa] qué traje ? _*MAR:[- spa] una ensalada que hice . _,1,0,0,0,0,0,0,0,0,0,0,hang on I have to go to my desk because I have his number hang on qué traje una ensalada que hice
99,*MAR:[- spa] el otro día +//. _*MAR:[- spa] una ensalada que hice . _*MAR:una@s:spa de@s:spa esas@s:spa que@s:spa son@s:spa layers . _*OSE:www .*MAR:que@s:spa hice@s:spa pa(ra)@s:spa [/] pa(ra)@s:spa easter . _,0,0,0,1,0,0,0,0,0,1,0,el otro día una ensalada que hice una de esas que son layers que hice para para Easter
100,*MAR:que@s:spa hice@s:spa pa(ra)@s:spa [/] pa(ra)@s:spa easter . _*OSE:www .*MAR:una@s:spa de@s:spa esas@s:spa que@s:spa son@s:spa layers . _*MAR:[- spa] a ver . _*MAR:mister . _*MAR:hello ? _,1,0,0,0,0,0,1,0,0,0,0,a ver mister hello
101,*MAR:all ready (.) like . _*MAR:somebody works for him . _*MAR:yeah . _*OSE:www .*MAR:it's like a layer salad que@s:spa empiezas@s:spa abajo@s:spa con@s:spa lechuga@s:spa ah@s:eng&spa stuff . _*MAR:y@s:spa después@s:spa +//. _,1,0,0,1,0,0,0,0,0,0,0,all ready like somebody works for him yeah it's like a layer salad que empiezas abajo con lechuga ah stuff y después
102,*MAR:it's like a layer salad que@s:spa empiezas@s:spa abajo@s:spa con@s:spa lechuga@s:spa ah@s:eng&spa stuff . _*MAR:no . _*OSE:www .*MAR:tienes@s:spa que@s:spa conseguirlo@s:spa en@s:spa un@s:spa bol@s:spa que@s:spa sea@s:spa como@s:spa transparente@s:spa so you can see it . _*OSE:yeah I know . _*MAR:[- spa] y tiene +... _,1,0,0,0,0,0,0,0,0,0,0,tienes que conseguirlo en un bol que sea como transparente so you can see it yeah I know y tiene
103,*MAR:[- spa] ella trajo pa(ra) casa de mi mamá +//. _*MAR:mi@s:spa suegra@s:spa la@s:spa hizo@s:spa for Christmas . _*OSE:www .*MAR:[- spa] y no . _*MAR:for Nochebuena@s:spa . _,1,0,0,1,1,0,0,0,0,0,0,ella trajo para casa de mi mamá mi suegra la hizo for Christmas y no for Nochebuena
104,*MAR:[- spa] y no . _*OSE:www .*MAR:que@s:spa ella@s:spa estaba@s:spa <en@s:spa una@s:spa> [//] en@s:spa la@s:spa peluquería@s:spa . _*MAR:and she heard this people talking about it so she looked it up on the web . _*MAR:and it's not that hard . _,1,0,0,0,0,0,0,0,0,0,0,y no que ella estaba en una en la peluquería and she heard this people talking about it so she looked it up on the web and it's not that hard
105,*MAR:y@s:spa después@s:spa el@s:spa dressing arriba@s:spa and I've found a couple of different . _*MAR:it's just the layering cutting all the stuff . _*MAR:and it's not that hard . _*MAR:y@s:spa entonces@s:spa el@s:spa dressing@s:spa en@s:spa [/] en@s:spa uno@s:spa de@s:spa los@s:spa website era@s:spa mayonesa@s:spa nada@s:spa más@s:spa xxx . _*MAR:y@s:spa después@s:spa había@s:spa otro@s:spa que@s:spa era@s:spa mayonesa@s:spa con@s:spa sour cream . _,1,0,0,1,0,0,0,0,0,0,0,y después el dressing arriba and I've found a couple of different it's just the layering cutting all the stuff and it's not that hard y entonces el dressing en en uno de los website era mayonesa nada más y después había otro que era mayonesa con sour cream
106,*MAR:y@s:spa después@s:spa había@s:spa otro@s:spa que@s:spa era@s:spa mayonesa@s:spa con@s:spa sour cream . _*MAR:y@s:spa entonces@s:spa el@s:spa dressing@s:spa en@s:spa [/] en@s:spa uno@s:spa de@s:spa los@s:spa website era@s:spa mayonesa@s:spa nada@s:spa más@s:spa xxx . _*MAR:but you can put as many layers as you want . _*MAR:[- spa] sal pimienta +... _*MAR:you know +... _*MAR:garlic whatever . _,1,0,0,1,0,0,1,0,0,0,0,you can put as many layers as you want sal pimienta you know garlic whatever
107,*MAR:it has to be a nice (.) sort of glass xxx +/. _*MAR:you know . _*MAR:yeah it looks +//. _*MAR:bueno@s:spa . _*MAR:and <you &ku> [//] and you could put anything you wanted . _*MAR:[- spa] porque yo puse las [//] los vegetales que a mí me gustan . _,1,0,0,0,0,0,1,0,0,0,0,it has to be a nice sort of glass you know yeah it looks bueno and you ku and you could put anything you wanted porque yo puse las los vegetales que a mí me gustan
108,*MAR:bueno@s:spa . _*MAR:right right right . _*MAR:right . _*MAR:but like the recipe(s) tenían@s:spa que@s:spa si@s:spa cauliflower . _*MAR:las@s:spa [//] los@s:spa [/] los@s:spa florets de@s:spa cauliflower . _,1,0,0,1,0,0,1,0,0,0,0,bueno right right right right but like the recipes tenían que si cauliflower las los los florets de cauliflower
109,*MAR:I mean you could put +//. _*MAR:you could have pineapple +... _*MAR:she had snap peas +... _*MAR:[- spa] xxx hay un montón . _*MAR:I'll give you some . _*OSE:www .,1,0,0,0,0,0,0,0,0,0,0,I mean you could put you could have pineapple she had snap peas hay un montón I'll give you some
110,*MAR:[- spa] xxx hay un montón . _*MAR:this ? _*OSE:www .*MAR:I mean you could (.) change +... _*MAR:so you mean [//] you &k [///] tú@s:spa le@s:spa puedes@s:spa poner@s:spa lo@s:spa que@s:spa tú@s:spa quieras@s:spa . _*MAR:[- spa] básicamente . _,1,0,0,0,0,0,0,0,0,0,0,I mean you could change so you mean you k tú le puedes poner lo que tú quieras básicamente
111,*MAR:you know . _*MAR:whatever +... _*MAR:you know . _*MAR:Charles@s:eng&spa keeps going . _*OSE:www .*MAR:what are we doing today what are +/? _*MAR:[- spa] qué están haciendo tus niñas ? _,1,0,0,0,1,0,0,0,0,0,0,you know whatever you know Charles keeps going what are we doing today what are qué están haciendo tus niñas
112,*MAR:the pool is a little dirty . _*MAR:they can jump in a trampolin or someth(ing). _*MAR:won't you send them over to my house one day . _*MAR:Charly@s:eng&spa también . _*MAR:[- spa] (es)tá aburrido . _,1,0,0,0,0,0,0,0,0,1,0,the pool is a little dirty they can jump in a trampolin or something won't you send them over to my house one day Charly también está aburrido
113,*MAR:[- spa] ayer [/] ayer me dice +//. _*OSE:www .*MAR:[- spa] (es)tá aburrido . _*MAR:me@s:spa llamó@s:spa pa(ra)@s:spa que@s:spa el@s:spa padre@s:spa lo@s:spa fuera@s:spa a@s:spa buscar@s:spa to go to [///] a@s:spa la@s:spa casa@s:spa de@s:spa los@s:spa abuelos@s:spa . _*MAR:you know . _*MAR:so mi@s:spa mi@s:spa [///] Jerry@s:eng&spa se llevó +//. _,1,0,0,0,0,0,1,0,0,1,0,ayer ayer me dice está aburrido me llamó para que el padre lo fuera a buscar to go to a la casa de los abuelos you know so mi mi Jerry se llevó
114,"*MAR:[- spa] y le digo +""/. _*MAR:so mi@s:spa mi@s:spa [///] Jerry@s:eng&spa se llevó +//. _*MAR:you know . _*MAR:+"" [- spa] o tus hermanos también . _*MAR:+"" no no we have fun everybody . _*MAR:[- spa] Jerry@s:eng&spa se llevó a todo el mundo como a las dos de la tarde . _",1,0,1,0,0,0,0,0,0,0,0,y le digo no no we have fun everybody Jerry se llevó a todo el mundo como a las dos de la tarde
115,"*MAR:[- spa] Jerry@s:eng&spa se llevó a todo el mundo como a las dos de la tarde . _*MAR:+"" no no we have fun everybody . _*MAR:+"" [- spa] o tus hermanos también . _*MAR:[- spa] a donde vive mamá . _*OSE:www .*MAR:and then they played there and stuff . _",1,0,0,0,0,0,0,0,0,0,0,a donde vive mamá and then they played there and stuff
116,"*MAR:[- spa] a donde vive mamá . _*OSE:www .*MAR:&ak . _*OSE:www .*MAR:[- spa] y me dice [?] +""/. _*MAR:+"" what are we doing tomorrow ? _*MAR:y yo +""/. _",0,0,1,0,0,0,0,0,0,0,0,y me dice what are we doing tomorrow y yo
117,"*MAR:[- spa] y me dice [?] +""/. _*MAR:you know . _*MAR:+"" ay@s:spa papi@s:spa I don't know . _*OSE:www .*MAR:<I wanted> [//] we wanted to go out on the boat . _",0,0,1,0,0,0,1,1,0,0,0,y me dice you know ay papi I don't know I wanted we wanted to go out on the boat
118,*MAR:I was thinking maybe taking thursday and friday off . _*MAR:but thursday +//. _*OSE:www .*MAR:+< maybe friday will be better . _*MAR:testing de@s:spa +/? _*OSE:www .*MAR:ah@s:eng&spa pa(ra)@s:spa saber@s:spa por@s:spa qué@s:spa este@s:spa estaba@s:spa sangrando@s:spa de@s:spa la@s:spa nariz@s:spa ? _,1,0,0,0,0,0,1,0,0,0,0,I was thinking maybe taking thursday and friday off but thursday maybe friday will be better testing de ah para saber por qué este estaba sangrando de la nariz
119,*MAR:maybe pollen . _*OSE:www .*MAR:you did start before . _*MAR:[- spa] <cuándo empieza> [/] cuándo empieza la feria ? _*OSE:www .*MAR:yeah . _,1,0,0,0,0,0,1,0,0,0,0,maybe pollen you did start before cuándo empieza cuándo empieza la feria yeah
120,"*MAR:right . _*OSE:www .*MAR:Charly@s:eng&spa is bored . _*MAR:they're bored . _*MAR:[- spa] todos los demás dicen +""/. _*MAR:+"" [- spa] mami qué vamos a hacer mañana ? _",1,0,0,0,0,0,0,0,0,0,0,right Charly is bored they're bored todos los demás dicen mami qué vamos a hacer mañana
121,"*MAR:[- spa] todos los demás dicen +""/. _*MAR:I know . _*OSE:www .*MAR:&=cough . _*MAR:pobrecito@s:spa . _*OSE:www .*MAR:if you go I'll go . _",1,0,0,1,0,0,0,0,0,0,0,I know pobrecito if you go I'll go
122,*MAR:and then you and I don't have to get on the ride . _*OSE:www .*MAR:oh@s:eng&spa they have a blast . _*OSE:www .*MAR:xxx . _*MAR:a@s:spa ver@s:spa . _*OSE:www .*MAR:a@s:spa ver@s:spa . _,0,0,0,0,0,0,1,0,0,0,0,and then you and I don't have to get on the ride oh they have a blast a ver a ver
123,*MAR:I haven't been there in so long +... _*OSE:www .*MAR:so empieza@s:spa el@s:spa jueves@s:spa . _*MAR:[- spa] empieza el jueves . _*OSE:www .*MAR:[- spa] cuánto valen los tickets@s:eng&spa ? _,1,0,0,1,0,0,0,0,0,0,0,I haven't been there in so long so empieza el jueves empieza el jueves cuánto valen los tickets
124,*MAR:thursday . _*OSE:www .*MAR:I don't know whether twenty two is the number of xxx you get or not . _*OSE:www .*MAR:[- spa] averigua . _*OSE:www .*MAR:thursday . _,0,0,0,1,0,1,0,0,0,0,0,thursday I don't know whether twenty two is the number of you get or not averigua thursday
